2001,52.365283,70.555404,15.269271,-4.351312,-9.545827,-20.186079,-17.293806,4.870415,3.697428,7.435248,1.883385,-1.916853
2005,50.641382,2.591819,10.165005,-4.399449,-6.983659,-10.602936,-13.004237,5.200820,20.450015,11.260100,-3.078750,0.918148
2002,37.173573,-33.117970,-17.950655,-16.607142,-18.470142,-2.848871,-15.274248,-8.780022,18.624269,-1.310935,-1.364414,8.122603
1990,41.714619,-55.639117,56.766180,-3.313560,-4.167654,-13.241110,-33.738436,-9.717835,2.761452,-4.130969,7.330311,10.176020
1999,43.898401,29.623154,25.046836,-16.022077,3.840670,-11.712151,-26.673846,-4.687167,-9.682111,-8.767099,1.321642,11.781120
2005,44.549140,-27.497266,-17.164877,12.095531,-28.325364,-6.770463,-4.091696,-28.811904,-0.042621,-0.575205,3.956010,-0.779730
1990,46.916740,112.018511,17.736785,-1.489166,-31.693410,-18.781351,-5.704066,-1.602502,6.090301,6.394262,-0.696607,2.819982
2001,42.168721,-0.914866,-15.499711,-2.237608,12.064915,8.435240,-12.736663,3.541857,11.157690,14.497049,-5.521335,3.968120
1961,36.056517,-53.167974,-6.539224,28.423397,23.032099,7.327999,-4.789399,1.272412,-5.737441,3.168796,-4.097677,-6.537737
2006,37.064418,-63.247074,6.254037,-6.830549,31.675358,2.531909,-14.248533,0.580467,-5.107514,-9.567663,-1.560872,2.577041
2000,43.174602,-1.595945,6.483995,25.442912,-17.185658,-13.020294,22.540500,2.705231,11.031711,5.400918,2.671810,-6.328645
1995,40.200012,-35.212137,40.084774,-8.884129,2.494176,-18.301494,-10.378079,-5.065608,8.015529,-0.674821,1.619407,12.951948
1991,46.880576,60.651947,-0.514199,25.252476,-5.012431,-16.148307,27.487939,-5.344915,-1.225240,13.252828,7.031048,3.947666
1997,38.997805,77.517939,-14.169154,6.750237,-6.767132,27.102842,-2.955137,17.746237,4.621290,17.346962,-17.728250,3.106984
2005,39.491666,-30.437531,27.559150,-7.912876,-9.872425,-7.154876,-3.976323,-11.148458,2.193385,-7.315470,-0.099088,4.720504
1985,41.694083,16.071992,-2.868789,10.768740,-31.926322,12.716877,-51.713581,-14.631088,33.418196,11.874963,-0.712327,10.075964
1971,44.789073,17.241695,25.411734,3.625129,-36.286135,-3.658340,-4.730114,1.739752,3.658171,0.955110,3.946162,8.749429
1994,43.290778,14.092191,4.651847,-0.364293,18.897797,-4.900792,-2.668766,-3.012888,-0.806116,-2.955803,0.413134,7.458273
1971,36.362328,-28.568092,23.605913,-2.884418,-1.209938,-6.774040,-5.146360,0.356773,-4.808223,-3.382899,0.539917,5.092101
1999,47.999663,5.901151,33.254267,12.287302,8.408164,9.976445,-0.076803,-4.943215,14.353536,-10.344600,-1.127970,5.286410
2009,47.925393,-44.791807,33.470707,12.335910,31.535110,-22.129646,0.079541,9.620838,12.258473,-6.101398,6.270527,10.559479
1995,37.265052,-82.838370,18.210768,-10.413255,33.507996,-4.224968,-3.487126,1.794448,-7.125291,-8.183020,-3.528216,14.872069
2007,47.233480,32.136128,-18.299391,-5.446784,34.943246,-1.504210,-9.332043,12.101338,9.412472,2.664596,-2.081281,3.074023
1999,46.358758,10.814763,-4.481266,6.574210,-0.389608,-4.073402,13.373125,1.141997,-1.031061,4.037406,-3.131243,5.588519
2001,48.000148,29.023444,28.589923,-1.395819,-20.154331,-13.081241,3.955072,-0.324239,3.422884,4.625581,-2.902499,2.062052
1990,29.159905,-10.757768,-12.295914,-3.303415,-20.233988,8.739275,-12.449687,-9.868940,3.893172,5.030877,-5.984484,18.411824
2009,45.824911,-24.550824,-9.466300,5.251938,1.590612,10.771248,-19.885127,-14.410239,1.463041,-7.983377,2.040095,0.736196
1991,44.688318,33.434052,-23.400381,-1.384694,16.408610,-20.706664,4.300311,-0.641835,-1.899743,6.035387,-2.442809,2.043960
1997,42.721443,-8.454552,7.489138,-1.793187,-23.242774,-20.581930,12.804752,-6.040321,14.202407,5.534761,-0.916989,2.863024
2005,50.008890,15.184752,49.351386,3.765484,-39.694651,-21.188585,9.853040,-6.300058,11.998744,3.897625,-1.315548,-16.689084
1988,42.818198,23.728886,10.395156,-6.880833,-4.151649,-12.965441,-9.561683,-5.028966,15.941616,5.498850,0.859906,7.063642
1984,50.720245,20.477489,40.497087,6.917929,0.913103,-20.482818,0.379214,2.343309,7.191111,1.931050,2.139694,-0.358125
2001,43.934286,72.430033,-47.997040,2.380781,16.345207,-3.530888,-30.293108,3.011726,11.297354,10.730076,2.438656,8.865297
2001,40.170810,0.656904,57.552289,52.798073,19.098983,-0.975733,10.347024,-8.706106,17.054195,5.369785,5.329147,6.516316
2010,52.074337,61.984840,49.138029,-5.715270,-43.044372,-21.634621,-10.095515,0.020225,6.267114,11.376613,-0.737145,-1.039744
1989,29.228922,-138.909687,74.770254,26.782845,34.375899,-12.898938,-6.740027,7.523534,-13.875826,-2.186810,7.518904,-1.286867
2004,42.443649,-6.190814,-29.598918,-0.245245,-8.696357,4.832089,-9.539627,0.971790,20.896351,9.744347,-6.715083,2.692909
1971,41.416784,-92.882137,86.108628,-5.129155,-11.381972,13.743453,-23.800896,-0.680977,32.321326,-0.491903,0.818356,15.884076
2006,41.611824,-40.745799,20.961318,-9.641971,-8.389510,-17.472095,4.507844,-4.270123,13.054052,-0.973347,-1.744746,1.501232
2009,49.011671,17.117091,37.514203,-3.911994,-31.616632,-23.154532,6.953491,-0.853790,7.134362,1.108201,0.574069,1.961562
1991,45.698381,23.442378,-21.337491,0.255293,1.368794,15.231421,8.292145,16.824459,4.875555,10.787691,-13.613047,-6.455990
2009,43.366126,44.248099,-35.828968,32.348931,18.011108,-3.375495,-0.821978,8.160050,-8.795398,14.599489,3.679698,6.752084
1986,17.903874,43.505070,51.069754,25.783557,71.839439,13.727054,-27.918965,20.672483,-19.312052,9.653015,-7.869172,6.300661
1988,53.161175,59.852745,36.389736,2.137902,-20.439637,-25.748025,18.120861,3.837575,7.059765,1.110459,-0.234613,0.994537
1998,46.280122,9.979378,37.694791,1.750113,-9.389891,-15.327276,-1.075282,-0.675355,-10.470311,-5.652233,3.072679,12.367839
1998,49.927266,60.749507,-5.320839,-2.110934,-30.992298,-20.133070,4.013078,-4.069640,4.485091,4.674348,2.291781,6.270103
1994,50.044562,25.681311,40.886721,-2.413034,-27.487812,-24.554806,8.200291,2.987037,7.260311,5.997947,1.021789,13.284825
1999,37.339082,-14.773462,54.812361,2.566672,-6.568151,-20.923181,-10.674777,-6.263781,11.829725,4.937177,2.193424,9.470706
2010,42.379476,77.692694,53.084617,0.690072,-48.078903,-12.542876,-11.145254,5.359409,-18.966696,-1.714427,5.976391,8.438885
2005,51.245525,49.819859,18.594960,-8.086613,-28.402225,-11.966466,-12.227883,1.289476,17.710735,8.598293,-3.144935,-9.349099
1981,42.969462,91.665330,7.277987,7.470140,-20.300587,5.492389,-14.652905,-15.606407,13.648860,9.471045,7.582232,8.622601
2000,27.609511,-85.477124,13.222619,1.781798,15.155869,10.808186,-14.229524,4.399159,3.668655,11.273126,3.707985,28.226504
2009,46.555384,-37.958540,4.130845,-9.954204,-43.077599,-14.432532,5.182989,-7.651102,8.721426,-8.771407,-1.204042,-7.069070
1996,52.305124,84.976783,37.864217,-11.377428,-38.106113,-16.056191,-31.965208,-3.683534,8.774399,4.336761,-0.082288,2.761993
1983,37.168771,62.212665,62.829751,17.635138,-29.210529,-12.589254,17.709229,8.483962,-0.881434,6.265467,0.044020,-10.675701
1997,46.984253,26.095975,-7.281286,-6.140161,-25.643724,-13.851628,0.681707,-9.701239,12.852661,1.914255,-0.019767,-4.186827
2010,38.403535,-77.994683,13.508877,5.333268,22.321486,-19.053588,37.527059,-2.124459,-4.338827,-6.676018,-1.916226,1.942180
1986,45.157545,41.327641,25.308549,8.354708,6.000521,-21.200158,16.809309,-1.006374,2.210458,8.797199,3.578435,-7.332557
1988,52.816229,-9.175433,51.285884,6.122225,28.112484,-27.572430,12.973164,-8.331242,6.111933,-7.335174,-1.558978,-15.555904
2004,44.313193,39.887594,0.135272,31.308845,1.720536,-3.610994,-4.238063,3.836307,-4.123195,8.296876,9.573490,4.005854
2005,34.913754,-77.609043,-5.903464,-21.556618,30.278507,-0.779804,-22.874011,0.264975,-12.425804,-5.587943,-4.663279,-9.575596
2006,45.119893,-1.465773,-20.394052,-3.389622,-9.186485,-9.880153,-4.706544,1.060306,9.212218,-0.280789,-1.794015,-3.281073
2007,47.577176,20.594823,-11.838245,4.394638,-6.373471,-0.831098,0.244813,-6.767999,10.211942,14.707655,-2.242679,2.882449
1989,42.455856,28.754966,44.932715,11.290063,-19.477432,-0.661434,13.486202,4.150058,-8.187229,-2.035317,-0.678559,-1.603687
2003,33.816786,-75.281663,-47.325131,-5.116101,12.868923,-2.697647,13.276056,3.241515,-8.674755,2.837182,-7.145439,-4.212546
1996,44.528575,-6.965935,10.753599,-1.125069,-6.939030,-17.245119,9.298347,6.926032,11.277775,1.764451,0.068452,2.706562
1999,49.986802,23.553479,32.907573,-6.040325,-17.280890,-24.456579,-0.597184,-9.457885,5.883771,-3.160280,-1.261227,-0.926403
1995,42.703704,55.985437,10.304788,-8.717174,-18.332044,-23.729161,-1.962165,3.025286,6.294375,4.302686,0.468876,3.467272
2001,47.893639,47.246963,17.505712,-9.341498,-48.504612,-10.324546,6.900214,-3.223185,8.935206,5.243861,-3.525908,0.364064
2008,47.029064,19.831984,0.035320,-4.152467,-4.494909,-24.099313,14.828952,3.900058,-5.009756,3.708744,-1.242973,-7.651530
2001,47.539031,38.150633,30.293241,4.958877,-6.706469,-25.354497,7.652524,-2.180319,-7.016552,3.232087,2.192746,-12.266977
2007,45.944699,21.303486,-7.618264,-9.578711,7.238944,-7.357046,12.804795,7.082280,-2.575509,4.090968,-8.268729,-3.496399
2001,52.163595,61.666081,7.625547,-14.760048,-21.257534,-32.418940,10.930294,-3.727912,9.938190,3.877135,0.621111,11.627291
1989,42.170534,33.634659,-25.459579,0.995487,-8.925361,30.991793,-6.990931,14.099501,-1.527829,13.572543,-13.605674,-2.691230
2000,54.341699,22.339443,52.366926,-3.298351,-9.954744,-20.076839,-18.600273,-2.093631,11.189447,2.420826,2.553616,2.771401
2003,51.687223,52.425060,19.198061,-4.888864,-29.401141,-17.035840,2.545483,-2.675553,6.884292,7.396871,-1.525890,1.089143
1995,43.376767,-5.862081,-25.264542,-0.542797,-19.196844,-12.501253,6.029152,11.478031,3.755228,6.642038,-2.205883,0.411735
1999,47.936481,18.889326,29.048597,-0.257341,-29.594879,-20.872329,14.962461,2.575454,-4.887862,0.243931,-2.047139,-11.489183
1986,14.188592,-38.019633,-80.368976,-53.915349,16.015349,-36.909385,-19.624509,6.963047,-34.186325,-4.034556,0.829680,9.923095
2009,52.450455,59.964180,5.327727,-5.171187,-29.585206,-15.179119,-11.075841,-4.264920,3.003071,10.708771,-3.624982,-5.744809
2001,51.076901,44.949373,29.537250,0.865944,-28.780521,-21.908435,0.106271,0.706078,12.625995,7.315613,2.793658,9.158023
2000,36.963209,28.655122,39.325774,-3.404261,0.303061,-15.967270,-10.839496,1.949757,6.004626,3.368009,3.759035,25.962574
2007,45.568008,-12.259818,-3.628175,-15.259324,2.080295,-18.610917,-4.698709,-12.254104,7.309114,-10.457029,0.002268,3.848854
2007,48.165952,19.272959,22.446121,-0.419794,-34.679468,-15.496190,1.802236,-6.351752,12.444157,2.853641,0.343136,3.563976
2004,35.495161,-43.343300,-10.162557,0.441565,-36.325217,-3.148361,2.474300,-11.107839,13.931091,6.751661,-5.190243,15.927322
2003,46.087313,41.253300,1.093500,-2.928438,11.889686,-20.539833,8.562861,7.693635,4.298917,5.241850,-1.223828,8.727599
2009,41.546499,-22.620006,37.241524,-1.967731,21.591343,-14.114683,9.249142,3.981190,-18.964994,-3.694592,-1.305785,-7.319402
2002,48.673131,30.669372,15.861798,7.006051,11.064596,-3.418193,0.760296,0.716195,-13.268492,3.175048,-5.907118,-1.597150
1988,42.089748,-33.380521,24.917055,2.962634,-18.527506,-6.510432,-3.316040,-7.514190,-0.255265,-5.703982,0.404225,1.078815
1998,48.062171,6.522323,43.845109,4.244059,-11.351259,-17.013410,7.797476,-6.551529,10.695028,-3.244243,0.099283,-7.480995
2005,38.665885,15.898877,-54.788225,30.390487,8.797907,22.782241,-5.896863,-6.189281,22.011778,1.200274,-4.614830,-3.475404
2001,41.083512,-66.990934,6.159642,-16.440018,5.703294,-14.323005,-19.567716,-9.580217,3.951023,-0.559852,4.296611,12.728458
2000,44.277529,5.993816,33.876696,11.126600,9.135250,-2.824565,14.932962,0.115458,-3.388352,-8.106100,-4.316868,-1.965935
1984,33.549460,57.605450,-12.655546,70.021834,-33.739942,22.445056,15.789932,11.099452,-2.257994,17.911026,-1.445024,1.697276
2007,50.225165,32.751874,11.579317,-6.073303,-9.714774,-20.873936,24.649654,-4.866741,15.321057,4.194987,-3.577442,7.128418
1987,28.272328,-102.363721,9.841877,-30.205041,0.100836,-27.937213,3.487607,4.487877,-2.055967,2.176992,-3.464844,-3.356287
2002,47.923792,43.855538,25.612095,-11.187245,-4.892381,-21.656350,-7.240551,-8.518905,7.793124,3.109942,-0.224433,4.039796
2005,53.649688,44.741657,29.223548,-1.851946,-10.295766,-20.776225,-1.229131,3.610413,14.504305,15.368527,-2.408573,0.889899
2007,44.702928,3.133966,-23.328918,1.719882,-29.551267,6.486918,17.945738,-1.949877,0.024147,-12.212693,-0.845921,21.335048
2007,45.931083,49.938137,-15.317765,-1.427409,16.239444,7.662905,-21.996016,0.215155,-13.418414,0.423088,-4.136100,1.454940
1982,43.957565,22.027667,-8.086547,0.438854,7.361474,-10.238644,10.075640,15.593701,-8.866887,-3.166339,1.108393,2.190757
2008,51.942416,33.929580,30.007170,-15.690595,2.062558,-16.180127,-18.033308,-2.390886,8.884136,3.580810,-2.144565,-1.385047
1989,37.329486,16.224153,-10.907681,6.135538,-9.606373,-18.004781,28.976787,-18.626575,2.921665,-4.414134,0.560705,3.297154
1993,43.437446,37.964416,81.114841,24.878938,22.674895,4.921126,4.496419,-1.592384,3.563479,-1.798931,-3.573655,4.210102
1991,42.524699,53.994951,-19.047802,2.180294,-5.695693,10.814715,-16.530130,10.799119,-0.245765,12.950971,-6.488656,-2.419308
2005,43.270334,-81.847353,62.216820,-8.285068,-47.584843,-8.375262,-7.423498,-3.164327,23.379930,4.491463,0.628757,19.674325
2004,27.251701,-13.151932,113.913077,38.464619,39.285496,14.233878,-36.695228,-0.536286,6.373409,3.670250,3.100006,11.397951
2006,45.913713,81.659693,28.293925,26.773827,-2.095518,-11.807822,27.788595,5.550277,-9.108713,-1.844328,5.784429,1.569587
2005,44.161593,-6.832660,47.988192,-5.440075,12.189028,-19.693767,-0.965897,-2.662746,5.066187,-1.899938,-0.479033,11.736046
1998,41.328194,14.199595,9.227881,-7.920668,7.062845,-5.813024,-22.423665,-9.112898,6.040981,-4.140444,1.296906,12.626957
1960,43.938070,16.764935,55.077886,-8.369745,-8.202818,-0.193077,-13.126944,0.163166,12.631643,1.271886,-3.347383,7.229850
1995,44.358773,5.844638,0.546458,20.419711,11.060934,-3.045215,-6.303452,-5.893568,2.228854,0.360686,4.626330,3.611881
2000,45.900887,48.098134,-6.902786,3.431464,-18.820222,-5.572140,-4.482109,-0.387644,7.840268,6.719161,-2.412512,-5.284721
1989,43.496445,52.809293,37.277879,4.535840,-44.402032,-13.114461,-0.742574,0.695762,2.841093,2.172986,-0.448170,-3.030317
1989,45.471377,46.654545,18.267401,3.100768,24.038768,-9.134859,-3.483469,1.846167,-6.167059,1.586464,-0.715440,2.266000
2007,49.332287,27.925884,28.269825,31.624601,-15.705917,13.563639,15.156268,-1.108754,16.730770,15.696207,-5.847346,-11.106614
1999,36.053256,-67.594895,-30.089271,6.654442,2.420310,4.917529,2.653677,-19.553797,-6.607815,-17.750043,0.925022,9.306347
1989,39.657682,50.416988,-11.464978,-13.225391,12.815262,-2.940283,-20.500859,-5.462426,2.685950,0.304512,-0.843512,13.036864
1999,49.097689,28.843714,29.498922,4.666726,8.660675,-16.425911,5.107304,3.142559,-2.323057,-2.660322,4.194098,-3.698363
2000,26.669835,5.930630,16.764654,-11.144228,13.003701,1.338425,-34.236740,-1.314945,-5.875425,0.310945,-4.127370,7.092961
1993,43.951777,-6.928139,50.217769,-8.807219,24.983189,-11.003430,-0.102714,7.320393,6.956976,6.519951,-2.153534,26.989517
2005,48.046165,55.967696,-27.813387,15.223395,12.350638,-12.443692,12.562918,-7.835242,8.258620,8.210725,4.296469,-2.402176
1994,50.279622,78.609671,13.718170,-0.451935,4.761203,-18.735934,12.645236,-4.262570,-2.421573,-3.573312,1.666824,5.112280
2004,43.409767,53.705214,52.241120,13.000967,-3.080214,-4.631690,-21.113906,3.023146,1.033869,4.941259,2.748975,6.379229
2003,36.601169,-58.974534,-12.192089,5.634464,8.939223,-15.435965,14.312285,2.012600,4.684379,12.108577,-0.445286,0.629613
1994,46.863038,15.974608,18.531776,4.387562,18.423991,-13.608576,-13.295773,-7.450600,-2.511214,-2.078603,4.426748,4.507682
2008,32.421534,-153.818605,38.158783,35.308129,10.559320,13.778334,-9.844898,11.238151,-12.719346,4.697107,4.434200,-5.305466
2003,31.930243,-167.301820,-9.500550,-10.753120,-31.975411,-18.525264,-16.375099,9.269748,0.349045,7.112532,1.442811,-8.524315
2004,47.374482,44.389693,1.294435,14.646719,23.885441,2.609459,-3.120287,-2.374418,4.924232,9.303847,-3.820488,2.126262
2000,46.658484,10.259220,22.512503,5.111954,-6.719951,-15.119783,-6.418501,-9.322292,-2.973253,-4.714316,4.184662,4.712988
2005,44.352345,-29.734890,55.448028,4.799559,4.277193,-11.662179,-33.173828,-12.081503,31.307883,0.789828,3.798607,-12.528124
1998,42.818070,40.141098,-23.412332,7.894424,3.977024,-1.482267,1.957427,-5.990161,7.225634,-0.022740,-4.468065,-3.082364
1998,39.245941,-116.741486,-11.917124,-6.934772,13.309721,-11.093059,-16.058376,-19.316415,-4.350316,-9.725270,6.371627,13.743957
1999,44.795194,15.032425,36.830320,-5.391778,29.628630,-8.394773,-27.845377,-11.232294,8.762800,-0.299911,0.032974,-0.914795
2008,49.886689,35.543825,15.407803,-9.067757,-10.744546,-30.519370,1.625201,1.215012,9.905295,7.367254,-0.226153,-6.086047
2000,33.557543,-130.785001,4.194964,-20.000530,-35.178022,-24.611416,8.856501,2.104086,18.970680,3.352327,-2.278500,4.217311
2006,52.380587,24.118082,16.449798,-14.998168,-10.555913,-26.700934,1.484858,0.777116,8.827501,8.332327,-5.096653,0.484731
2003,39.680190,-42.315098,-3.550259,-17.064359,10.331902,0.947403,-4.392313,-2.223950,7.415583,-10.735653,-1.515846,20.595615
1967,39.104965,-70.998299,72.333457,13.976253,-26.690006,27.998298,-35.034229,-6.129460,12.795118,3.851767,2.251440,7.816458
2007,52.981977,26.897715,38.259621,0.097215,-13.257319,-24.474235,-0.335412,2.683298,-3.021715,6.960777,1.700044,-0.054977
1999,35.562562,-62.933979,-6.092338,-14.957362,-9.871395,-13.609147,5.221538,13.829204,15.116502,5.838377,-1.130164,7.627977
1993,42.733794,31.923644,-21.614830,-12.283869,26.491065,-22.950168,-18.002332,-4.139676,-5.873036,0.790986,3.125265,-2.501750
1998,45.992571,-41.565706,11.754692,17.571490,-12.406123,2.968075,8.896035,-3.032514,0.629965,-8.623426,-0.533530,1.584288
2006,52.205971,50.830498,13.801585,-3.519940,-15.253089,-28.802910,-0.987725,-2.289349,13.261853,13.000488,1.947230,0.713238
2002,35.967408,-31.524586,19.240101,-22.094305,22.531804,-14.692523,-25.163024,-3.664186,-9.188920,-1.523188,-3.851353,-9.394191
1991,49.869647,8.565486,-1.880118,10.070143,-11.370301,-8.387070,19.535541,-0.964000,2.121847,2.865943,0.110374,-5.488348
2007,46.640505,70.858429,-1.586216,32.428336,-2.436905,19.789042,2.525764,-15.023667,6.117562,3.591186,-1.353340,0.896094
2003,46.120322,21.770440,41.380739,2.687063,-9.841241,17.008642,-8.989822,-2.772904,-2.951181,3.980127,-8.494547,-13.760438
2002,50.684806,15.936844,40.678803,-2.908853,-9.098609,-22.584896,-0.300778,-4.275458,20.434696,10.578403,-4.107254,-7.390445
2009,51.687778,42.344943,17.722251,-12.159424,-21.607332,-17.945285,3.631021,8.410681,-1.423887,14.105367,-3.324497,-4.840020
2004,49.558867,71.712002,29.853831,0.023593,-35.698318,-14.693298,9.522739,-4.262544,8.026975,-1.069794,0.803912,4.837176
1999,47.168874,13.496390,61.365421,1.600184,18.306778,-8.359050,-16.452895,3.157068,-4.105833,-1.696447,4.250680,20.419000
2000,48.265769,36.985737,20.595029,-0.202553,25.986025,-0.747860,-6.717470,1.130993,7.259950,10.373522,-2.695871,11.452973
2005,53.181035,67.256709,25.759801,-6.173757,-15.698964,-25.396766,3.763847,1.025814,14.673721,12.595037,-0.861168,6.235433
1983,37.840788,89.288367,-31.379925,24.882301,-5.467931,2.809161,-0.286522,5.028347,-4.005599,9.745252,3.155085,11.797399
2006,39.710275,-23.214400,-58.066417,-7.905083,5.229627,9.049582,5.411542,2.707524,-1.181012,1.319550,-2.965403,2.792743
2009,50.887291,78.458932,16.351636,16.181554,14.423631,-27.597748,24.142431,4.975079,-1.912590,9.255266,0.698862,-16.294727
1985,42.809229,19.073528,14.153016,-3.417862,-22.558746,-16.618759,-14.733824,-7.902368,10.866183,0.431437,4.263824,2.357771
2001,43.537263,50.065527,-32.482142,-15.101921,3.252762,-6.280966,17.642512,-1.228652,-6.539369,4.697305,-8.566217,9.821278
2005,46.423888,11.342718,18.688637,19.572605,24.501263,12.480011,-1.384147,-3.165651,-8.785619,4.324096,-2.986722,-8.867395
1994,47.020670,60.729616,13.691654,-3.779569,9.782623,-9.938248,-5.361374,4.082528,6.481261,9.441154,-4.150579,8.518858
2004,27.000951,-67.883073,62.270341,46.835317,8.168634,57.047049,-3.932585,39.071341,-31.892024,18.406780,-16.312146,5.054976
